id;name;continent;description;gdp_rank;population;official_languages;demand_level;avg_salary_usd;growth_trajectory;icon_emoji;keywords;top_industries;top_sectors;top_domains;top_careers;top_job_roles;top_skills;top_subjects;top_universities;top_courses;soft_skills_in_demand;interests;created_at
71a4a079-9c46-4bef-b3fa-62436212f91b;Argentina;South America;The second-largest country in South America.;25;45,810,000;"[""Spanish""]";Medium;38000;Volatile;🇦🇷;"[""agriculture"",""natural resources"",""culture"",""economy""]";"[""Agriculture"",""Automotive"",""Finance"",""Information Technology""]";"[""Agribusiness"",""Manufacturing"",""Services"",""Mining"",""Information Technology""]";"[""Agricultural Science"",""Computer Science"",""Finance"",""Business Administration"",""Economics""]";"[""Financial Analyst"",""Marketing Manager"",""Agricultural Scientist"",""Software Developer"",""Accountant""]";"[""Manager"",""Engineer"",""Analyst"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Analytical Skills"",""Communication"",""Data Analysis""]";"[""Agriculture"",""Computer Science"",""Economics"",""Business Administration""]";"[""National University of La Plata"",""University of Buenos Aires"",""National University of Córdoba""]";"[""Agricultural Science"",""Computer Science"",""Business Administration"",""Economics""]";"[""Adaptability"",""Teamwork"",""Communication"",""Problem-Solving""]";"[""Agriculture"",""Technology"",""Finance"",""Education""]";2026-04-14 04:56:50.910394+00
74fbd447-32ed-490f-b4f0-2aab6cc9e41f;Poland;Europe;A country in Central Europe.;23;37,958,115;"[""Polish""]";High;25000;Rapid;🇵🇱;"[""manufacturing"",""IT outsourcing"",""business services"",""automotive"",""logistics""]";"[""Manufacturing"",""Information Technology"",""Business Process Outsourcing"",""Automotive"",""Logistics""]";"[""Manufacturing"",""Shared Services Centers"",""IT"",""Automotive"",""Retail""]";"[""Computer Science"",""Business Administration"",""Mechanical Engineering"",""Logistics"",""Finance""]";"[""Logistics Manager"",""IT Support Specialist"",""Accountant"",""Mechanical Engineer"",""Software Developer""]";"[""Developer"",""Analyst"",""Engineer"",""Manager"",""Specialist""]";"[""Programming"",""Polish Language"",""Logistics Management"",""Quality Control"",""IT Support""]";"[""Computer Science"",""Engineering"",""Business"",""Economics"",""Logistics""]";"[""University of Warsaw"",""Adam Mickiewicz University"",""Warsaw University of Technology"",""AGH University of Science and Technology"",""Jagiellonian University"",""Institut Polytechnique de Paris""]";"[""Computer Science"",""Business Administration"",""Mechanical Engineering"",""Logistics Management"",""Economics""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Customer Focus""]";"[""Manufacturing Excellence"",""IT Outsourcing"",""Business Growth"",""Logistics Hub"",""European Integration""]";2026-04-14 04:56:40.926947+00
7567a1d2-7d81-4228-863d-9b97a2b25e4a;Sweden;Europe;A Scandinavian country in Northern Europe.;22;10,400,000;"[""Swedish""]";High;60000;Stable;🇸🇪;"[""innovation"",""design"",""sustainability"",""tech hub""]";"[""Technology"",""Automotive"",""Manufacturing"",""Life Sciences"",""Telecommunications""]";"[""IT"",""Engineering"",""Telecommunications"",""Biotechnology"",""Information Technology""]";"[""Computer Science"",""Software Engineering"",""Mechanical Engineering"",""Biotechnology"",""Electrical Engineering""]";"[""Biotech Researcher"",""Data Scientist"",""Software Developer"",""UX/UI Designer"",""Product Manager""]";"[""Engineer"",""Developer"",""Analyst"",""Researcher""]";"[""Data Analysis"",""Problem-Solving"",""Programming"",""Innovation"",""User Experience""]";"[""Computer Science"",""Engineering"",""Biotechnology"",""Design"",""Environmental Science"",""Economics""]";"[""Karolinska Institute"",""Chalmers University of Technology"",""Lund University"",""KTH Royal Institute of Technology""]";"[""Computer Science"",""Software Engineering"",""Mechanical Engineering"",""Biotechnology"",""Industrial Design""]";"[""Creativity"",""Collaboration"",""Adaptability"",""Critical Thinking""]";"[""Technology"",""Innovation"",""Sustainability"",""Design""]";2026-04-14 04:56:51.099796+00
78016b0c-4b2d-491f-a190-7accdbce95d5;Netherlands;Europe;A country in Western Europe.;17;17,800,000;"[""Dutch""]";High;60000;Stable;🇳🇱;"[""technology"",""logistics"",""agriculture"",""innovation""]";"[""Technology"",""Logistics"",""Agriculture"",""Creative Industries"",""Internet of Things""]";"[""IT"",""Transport"",""Agribusiness"",""Creative Technology""]";"[""Computer Science"",""Software Engineering"",""Logistics Management"",""Business Administration"",""Mechanical Engineering""]";"[""Logistics Manager"",""Data Scientist"",""Software Developer"",""UX/UI Designer""]";"[""Developer"",""Manager"",""Analyst"",""Engineer""]";"[""Problem-Solving"",""Programming"",""Logistics"",""Digital Skills"",""Data Analysis""]";"[""Computer Science"",""Software Engineering"",""Logistics"",""Business"",""Data Science"",""Business Administration"",""Economics""]";"[""Delft University of Technology"",""Wageningen University & Research"",""University of Amsterdam"",""Erasmus University Rotterdam""]";"[""Computer Science"",""Software Engineering"",""Logistics Management"",""Business Administration"",""Data Science""]";"[""Creativity"",""Collaboration"",""Problem-Solving"",""Adaptability""]";"[""Technology"",""Logistics"",""Innovation"",""Sustainability""]";2026-04-14 04:56:58.109402+00
7d780c9c-0636-44c0-85c8-5b9bd47eaa6f;Indonesia;Asia;A country in Southeast Asia and Oceania.;16;273,523,615;"[""Indonesian""]";Medium;7000;Stable;🇮🇩;"[""natural resources"",""manufacturing"",""e-commerce"",""tourism"",""agriculture""]";"[""Agriculture"",""Mining"",""Manufacturing"",""E-commerce"",""Tourism""]";"[""Commodities"",""Consumer Goods"",""Technology"",""Services"",""Construction""]";"[""Mining Engineering"",""Agribusiness"",""Business Administration"",""Computer Science"",""Environmental Science""]";"[""Accountant"",""Mining Engineer"",""E-commerce Manager"",""Agronomist"",""Software Developer""]";"[""Engineer"",""Manager"",""Specialist"",""Analyst"",""Technician""]";"[""Sales"",""Project Management"",""Digital Marketing"",""Indonesian Language"",""Resource Management""]";"[""Agriculture"",""Engineering"",""Business"",""Economics"",""Computer Science""]";"[""Gadjah Mada University"",""Bandung Institute of Technology"",""Airlangga University"",""Bogor Agricultural University"",""University of Indonesia""]";"[""Business Administration"",""Computer Science"",""Mechanical Engineering"",""Agricultural Science"",""Economics""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Entrepreneurship""]";"[""E-commerce Growth"",""Digital Economy"",""Natural Resource Management"",""Sustainable Agriculture"",""Tourism""]";2026-04-14 04:56:39.408277+00
7e69b1d2-efa1-4901-8460-14e51e743558;Pakistan;Asia;A country in South Asia.;44;225,199,937;"[""Urdu"",""English""]";Low;7000;Challenging;🇵🇰;"[""textiles"",""agriculture"",""manufacturing"",""IT services"",""construction""]";"[""Textiles"",""Agriculture"",""Manufacturing"",""Information Technology"",""Construction""]";"[""Apparel"",""Agribusiness"",""Manufacturing"",""IT Services"",""Construction""]";"[""Textile Engineering"",""Computer Science"",""Business Administration"",""Civil Engineering"",""Agricultural Science""]";"[""Accountant"",""Agricultural Scientist"",""Textile Engineer"",""Software Developer"",""Civil Engineer""]";"[""Engineer"",""Developer"",""Specialist"",""Manager"",""Analyst""]";"[""Urdu Language"",""Programming"",""Textile Manufacturing"",""Project Management"",""English Language""]";"[""Textile Engineering"",""Computer Science"",""Engineering"",""Business"",""Agriculture""]";"[""Ghulam Ishaq Khan Institute of Engineering Sciences and Technology"",""Lahore University of Management Sciences (LUMS)"",""Pakistan Institute of Engineering and Applied Sciences"",""National University of Sciences and Technology (NUST)"",""University of the Punjab""]";"[""Textile Engineering"",""Computer Science"",""Civil Engineering"",""Business Administration"",""Electrical Engineering""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Resilience""]";"[""Textile Exports"",""Agriculture Sector"",""IT Sector"",""Remittances"",""Infrastructure Development""]";2026-04-14 04:56:49.016418+00
81df8f07-dfc1-4a4f-8f56-e878322719d2;Egypt;Africa;A transcontinental country spanning the northeast corner of Africa and southwest corner of Asia.;40;102,334,404;"[""Arabic""]";Medium;8000;Developing;🇪🇬;"[""tourism"",""agriculture"",""natural gas"","" Suez Canal"",""construction""]";"[""Tourism"",""Agriculture"",""Natural Gas"",""Textiles"",""Construction""]";"[""Services"",""Energy"",""Manufacturing"",""Construction"",""Retail""]";"[""Civil Engineering"",""Business Administration"",""Agricultural Engineering"",""Computer Science"",""Tourism Management""]";"[""Agricultural Engineer"",""Accountant"",""Software Developer"",""Tour Guide"",""Civil Engineer""]";"[""Engineer"",""Manager"",""Specialist"",""Analyst"",""Technician""]";"[""Agriculture"",""Sales"",""Arabic Language"",""Construction"",""Tourism Management""]";"[""Engineering"",""Business"",""Agriculture"",""Tourism"",""Computer Science""]";"[""Assiut University"",""Alexandria University"",""Cairo University"",""Ain Shams University"",""American University in Cairo""]";"[""Civil Engineering"",""Business Administration"",""Computer Science"",""Agriculture"",""Tourism and Hotels Management""]";"[""Adaptability"",""Problem-Solving"",""Communication"",""Teamwork"",""Customer Service""]";"[""Tourism Sector"",""Infrastructure Development"",""Energy Production"",""Agricultural Modernization"",""Economic Diversification""]";2026-04-14 04:56:42.571661+00
82423db3-a145-434f-b400-9a23449b7d9f;Finland;Europe;A Nordic country in Northern Europe.;48;5,550,000;"[""Finnish"",""Swedish""]";High;55000;Stable;🇫🇮;"[""technology"",""forestry"",""machinery"",""education"",""sustainability""]";"[""Technology"",""Forestry"",""Machinery"",""Metals"",""Life Sciences""]";"[""Information Technology"",""Wood Products"",""Industrial Machinery"",""Biotechnology"",""Cleantech""]";"[""Computer Science"",""Mechanical Engineering"",""Forestry"",""Business Administration"",""Environmental Science""]";"[""Software Engineer"",""Product Manager"",""Forestry Manager"",""Mechanical Engineer"",""Data Scientist""]";"[""Engineer"",""Developer"",""Manager"",""Analyst"",""Specialist""]";"[""Sustainability Practices"",""Programming"",""Finnish Language"",""Swedish Language"",""AI/ML""]";"[""Computer Science"",""Engineering"",""Forestry"",""Business"",""Environmental Science""]";"[""University of Helsinki"",""University of Oulu"",""Tampere University"",""University of Turku"",""Aalto University""]";"[""Computer Science"",""Mechanical Engineering"",""Business Administration"",""Forestry"",""Environmental Science""]";"[""Innovation"",""Problem-Solving"",""Teamwork"",""Adaptability"",""Analytical Thinking""]";"[""Technology and Innovation"",""Forestry and Paper Industry"",""Sustainable Solutions"",""Education System"",""Nordic Welfare Model""]";2026-04-14 04:56:45.414926+00
899934e5-4f99-4188-8578-e5fc900de7b7;Turkey;Asia/Europe;A transcontinental country located mainly on the Anatolian Peninsula in Western Asia, with a smaller portion on the Balkan Peninsula in Southeast Europe.;19;84,339,000;"[""Turkish""]";Medium;35000;Moderate;🇹🇷;"[""strategic location"",""tourism"",""manufacturing"",""emerging market""]";"[""Automotive"",""Textiles"",""Tourism"",""Information Technology"",""Construction""]";"[""Manufacturing"",""Services"",""Construction"",""Agriculture""]";"[""Automotive Engineering"",""Computer Science"",""Business Administration"",""International Relations"",""Civil Engineering"",""Mechanical Engineering"",""Comparative Literature""]";"[""Project Manager"",""Marketing Specialist"",""Automotive Engineer"",""Software Developer""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Adaptability"",""Problem-Solving"",""Technical Skills"",""Communication"",""Sales""]";"[""Engineering"",""Computer Science"",""Business"",""Economics""]";"[""Middle East Technical University"",""Sabanci University"",""Bilkent University""]";"[""Automotive Engineering"",""Computer Science"",""Business Administration"",""International Relations""]";"[""Teamwork"",""Creativity"",""Problem-Solving"",""Communication""]";"[""Automotive"",""Technology"",""Tourism"",""Manufacturing""]";2026-04-14 04:56:50.720879+00
88fe12ba-d54a-496e-a557-33eb8bd4b804;Greece;Europe;A country in Southeastern Europe.;53;10,400,000;"[""Greek""]";Medium;30000;Moderate;🇬🇷;"[""tourism"",""shipping"",""maritime"",""culture""]";"[""Tourism"",""Shipping"",""Agriculture"",""Information Technology""]";"[""Services"",""Maritime"",""Food Production"",""Technology""]";"[""Tourism Management"",""Maritime Studies"",""Computer Science"",""Business Administration""]";"[""Maritime Officer"",""Data Analyst"",""Hotel Manager"",""Software Developer""]";"[""Manager"",""Specialist"",""Analyst"",""Officer""]";"[""Problem-Solving"",""Customer Service"",""Communication"",""Digital Skills""]";"[""Tourism"",""Maritime Studies"",""Business"",""Computer Science""]";"[""Aristotle University of Thessaloniki"",""National and Kapodistrian University of Athens"",""University of Crete""]";"[""Tourism Management"",""Maritime Studies"",""Business Administration"",""Computer Science""]";"[""Teamwork"",""Adaptability"",""Communication"",""Customer Focus""]";"[""Tourism"",""Shipping"",""Technology"",""Culture""]";2026-04-14 04:56:52.8055+00
3cf22104-5812-4feb-b611-b9c8a06d7512;Armenia;;;;;;High;$110,000;Rapidly Growing;🌍;;"[""Architecture"",""Libraries & Archives"",""Environmental & Sustainability"",""Architectural Services""]";"[""Architecture & Design"",""Environmental Services"",""Architectural Visualization""]";"[""Archaeology"",""Architecture"",""Environmental Science"",""Landscape Architecture"",""E-Commerce""]";"[""Archaeologist"",""Architecture"",""Environmental Science"",""Disaster Management Specialist"",""Cloud Architect""]";"[""Architect"",""Archaeologist"",""Cloud Architect"",""Environmental Engineer""]";"[""Cloud Architecture"",""Environmental Science""]";"[""Archaeology - Field"",""Architecture"",""Disaster Management"",""Environmental Science"",""Architectural History""]";;"[""Cloud Native Architecture"",""GCP Professional Cloud Architect"",""AWS Certified Solutions Architect""]";"[""analytical"",""organization"",""empathy"",""creativity"",""communication"",""Communication"",""Analytical Skills"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""innovation"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""Organization"",""discipline""]";"[""research"",""events"",""education"",""technology"",""teaching"",""Data"",""Business"",""Visuals"",""fashion"",""beauty"",""Design"",""Art"",""media"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""Technology"",""Cloud Computing"",""IT"",""music"",""environment""]";2026-04-27 04:22:19.979289+00
8a1c476f-2982-495b-9011-97ca526b2cbb;Vietnam;Asia;A Southeast Asian country known for its beaches, rivers, Buddhist pagodas and bustling cities.;37;97,338,579;"[""Vietnamese""]";High;8000;Rapid;🇻🇳;"[""manufacturing"",""textiles"",""electronics"",""agriculture"",""tourism""]";"[""Manufacturing"",""Electronics"",""Textiles"",""Agriculture"",""Tourism""]";"[""Manufacturing"",""Technology"",""Apparel"",""Agribusiness"",""Services""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Business Administration"",""Computer Science"",""International Trade""]";"[""Manufacturing Engineer"",""Electronics Technician"",""Software Developer"",""Sales Manager"",""Quality Control Inspector""]";"[""Engineer"",""Technician"",""Manager"",""Specialist"",""Developer""]";"[""Vietnamese Language"",""Assembly"",""Manufacturing"",""Digital Marketing"",""Quality Control""]";"[""Engineering"",""Business"",""Computer Science"",""Economics"",""International Relations""]";"[""Vietnam National University, Hanoi"",""Hanoi University of Science and Technology"",""Ho Chi Minh City University of Technology"",""Vietnam National University, Ho Chi Minh City"",""University of Economics Ho Chi Minh City""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Business Administration"",""Computer Science"",""International Business""]";"[""Adaptability"",""Diligence"",""Teamwork"",""Problem-Solving"",""Communication""]";"[""Manufacturing Growth"",""Export Expansion"",""Technology Sector"",""Tourism"",""Economic Liberalization""]";2026-04-14 04:56:43.330083+00
8a9afeb1-fe95-4214-b92f-bdcf5e88b09f;Iran;Asia;A country in Western Asia, bordering Iraq and Turkey to the west, Russia and the Caspian Sea to the north, Turkmenistan and Azerbaijan to the northeast.;23;84,000,000;"[""Persian""]";Low;30000;Uncertain;🇮🇷;"[""oil reserves"",""strategic location"",""culture"",""history""]";"[""Oil and Gas"",""Petrochemicals"",""Agriculture"",""Automotive""]";"[""Energy"",""Manufacturing"",""Chemicals"",""Construction""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Computer Science"",""Business Management""]";"[""Project Manager"",""Chemical Engineer"",""Software Developer"",""Petroleum Engineer""]";"[""Engineer"",""Technician"",""Manager"",""Specialist""]";"[""Adaptability"",""Problem-Solving"",""Technical Skills"",""Engineering Skills""]";"[""Engineering"",""Chemistry"",""Physics"",""Computer Science""]";"[""Amirkabir University of Technology"",""University of Tehran"",""Sharif University of Technology""]";"[""Petroleum Engineering"",""Chemical Engineering"",""Computer Engineering"",""Electrical Engineering""]";"[""Communication"",""Teamwork"",""Problem-Solving"",""Adaptability""]";"[""Technology"",""Engineering"",""Energy"",""Business""]";2026-04-14 04:56:49.773516+00
b126393f-8788-4933-ab8c-0aa348d4dc64;Bolivia;;;;;;High;$65K-$130K;Essential infrastructure demand;🌍;;"[""Civil Engineering"",""Government & Public Policy"",""Hydropower""]";;"[""Political Science"",""Civil Engineering"",""Public Administration""]";"[""Civil Engineering"",""Architecture"",""Real Estate"",""Ecologist""]";"[""Civil Engineer""]";"[""Civil Engineering"",""AutoCAD""]";"[""Political Science"",""Civil Engineering"",""Civil Procedure"",""Climate Modeling"",""Demography""]";"[""Pontifical Catholic University Chile"",""Pontificia Universidad Católica de Chile""]";;"[""planning"",""negotiation"",""creativity"",""Creativity"",""Attention to Detail"",""Leadership"",""Organization"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""problem-solving"",""Logical Thinking"",""service"",""precision"",""innovation"",""empathy"",""communication"",""Collaboration"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation""]";"[""engineering"",""property"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""Business"",""Management"",""Productivity"",""Data"",""environment"",""technology"",""Technology"",""Cloud Computing"",""IT"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy""]";2026-04-27 04:22:19.979289+00
8e63bf96-a1d0-4cba-984d-dc1a3b5b6068;Mexico;North America;A country in the southern portion of North America.;15;126,000,000;"[""Spanish""]";Medium;30000;Moderate;🇲🇽;"[""manufacturing"",""automotive"",""tourism"",""oil""]";"[""Automotive"",""Electronics"",""Oil and Gas"",""Tourism""]";"[""Manufacturing"",""Energy"",""Services"",""Agribusiness""]";"[""Automotive Engineering"",""Computer Science"",""Business Administration"",""Mechanical Engineering"",""Electrical Engineering""]";"[""Project Manager"",""Automotive Engineer"",""Data Analyst"",""Software Developer"",""Accountant""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Communication"",""Manufacturing Skills""]";"[""Automotive Engineering"",""Computer Science"",""Business"",""Mechanical Engineering"",""International Relations""]";"[""Universidad Nacional Autónoma de México"",""Autonomous University of the State of Mexico"",""Monterrey Institute of Technology and Higher Education"",""National Autonomous University of Mexico (UNAM)""]";"[""Automotive Engineering"",""Computer Science"",""Business Administration"",""Mechanical Engineering""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Manufacturing"",""Automotive"",""Technology"",""Tourism""]";2026-04-14 04:56:57.730075+00
8d000b67-c4a4-4315-9a04-9b554743d00e;Brazil;South America;The largest country in both South America and Latin America.;12;214,000,000;"[""Portuguese""]";Medium;35000;Moderate;🇧🇷;"[""agriculture"",""mining"",""oil"",""growing economy"",""tech""]";"[""Agriculture"",""Mining"",""Oil and Gas"",""Information Technology""]";"[""Agribusiness"",""Resources"",""Energy"",""Services"",""Automotive""]";"[""Agricultural Science"",""Computer Science"",""Business Administration"",""Finance"",""Mining Engineering"",""Petroleum Engineering""]";"[""Data Analyst"",""Agricultural Scientist"",""Software Developer"",""Business Analyst"",""Accountant"",""Agricultural Engineer""]";"[""Scientist"",""Developer"",""Analyst"",""Manager""]";"[""Problem-Solving"",""Technical Skills"",""Analytical Skills"",""Communication"",""Sales"",""Data Analysis""]";"[""Agriculture"",""Computer Science"",""Business"",""Economics"",""Environmental Science""]";"[""Federal University of Rio de Janeiro"",""State University of Campinas"",""University of São Paulo""]";"[""Agricultural Science"",""Computer Science"",""Business Administration"",""Economics"",""Python for Everybody Specialization"",""The Complete Android App Development Bootcamp"",""The Complete Python Bootcamp From Zero to Hero in Python""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Agriculture"",""Energy"",""Mining"",""Technology""]";2026-04-14 04:56:57.540308+00
8fff6a58-079e-4da8-a289-59e009fee809;Pakistan;Asia;A country in South Asia.;44;225,199,937;"[""Urdu"",""English""]";Low;7000;Challenging;🇵🇰;"[""textiles"",""agriculture"",""manufacturing"",""IT services"",""construction""]";"[""Textiles"",""Agriculture"",""Manufacturing"",""Information Technology"",""Construction""]";"[""Apparel"",""Agribusiness"",""Manufacturing"",""IT Services"",""Construction"",""Software Development""]";"[""Textile Engineering"",""Computer Science"",""Business Administration"",""Civil Engineering"",""Agricultural Science"",""Electrical Engineering""]";"[""Accountant"",""Agricultural Scientist"",""Textile Engineer"",""Software Developer"",""Civil Engineer"",""Textile Designer"",""Data Scientist""]";"[""Engineer"",""Developer"",""Specialist"",""Manager"",""Analyst""]";"[""Urdu Language"",""Programming"",""Textile Manufacturing"",""Project Management"",""English Language"",""Data Analysis""]";"[""Textile Engineering"",""Computer Science"",""Engineering"",""Business"",""Agriculture""]";"[""Ghulam Ishaq Khan Institute of Engineering Sciences and Technology"",""Lahore University of Management Sciences (LUMS)"",""Pakistan Institute of Engineering and Applied Sciences"",""National University of Sciences and Technology (NUST)"",""University of the Punjab"",""Institut Polytechnique de Paris""]";"[""Textile Engineering"",""Computer Science"",""Civil Engineering"",""Business Administration"",""Electrical Engineering""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Resilience""]";"[""Textile Exports"",""Agriculture Sector"",""IT Sector"",""Remittances"",""Infrastructure Development""]";2026-04-14 04:56:45.793734+00
905fcdf5-1ec3-4533-89ac-2892d41d8c35;Egypt;Africa;A transcontinental country spanning the northeast corner of Africa and southwest corner of Asia.;39;104,000,000;"[""Arabic""]";Medium;28000;Moderate;🇪🇬;"[""historical sites"",""tourism"",""Suez Canal"",""growing economy""]";"[""Tourism"",""Agriculture"",""Textiles"",""Information Technology"",""Construction"",""Natural Gas""]";"[""Services"",""Manufacturing"",""Construction"",""Energy""]";"[""Computer Science"",""Engineering"",""Business Administration"",""Archaeology"",""Civil Engineering""]";"[""Tourism Manager"",""Software Developer"",""Business Analyst"",""Civil Engineer"",""Accountant"",""Agricultural Engineer""]";"[""Manager"",""Engineer"",""Analyst"",""Specialist""]";"[""Problem-Solving"",""Communication"",""Cultural Awareness"",""Digital Skills"",""Sales""]";"[""Computer Science"",""Engineering"",""Business"",""Archaeology""]";"[""Alexandria University"",""Cairo University"",""Ain Shams University""]";"[""Computer Science"",""Engineering"",""Business Administration"",""Tourism and Hospitality""]";"[""Adaptability"",""Teamwork"",""Communication"",""Problem-Solving""]";"[""Tourism"",""Technology"",""Construction"",""Education""]";2026-04-14 04:56:50.531098+00
94e86f45-a6d8-4ba2-bf4d-fc88b6c50cf6;Hong Kong;Asia;A special administrative region of China.;34;7,500,000;"[""Chinese"",""English""]";High;70000;Stable;🇭🇰;"[""financial hub"",""trade center"",""logistics"",""services""]";"[""Finance"",""Trade"",""Logistics"",""Professional Services""]";"[""Financial Services"",""Logistics"",""Real Estate"",""Tourism"",""Information Technology""]";"[""Finance"",""Economics"",""Business Administration"",""Law"",""Computer Science""]";"[""Financial Analyst"",""Accountant"",""Lawyer"",""Investment Banker""]";"[""Analyst"",""Manager"",""Specialist"",""Consultant""]";"[""Problem-Solving"",""Financial Acumen"",""Analytical Skills"",""Communication"",""Financial Analysis""]";"[""Finance"",""Economics"",""Business Administration"",""Law"",""Computer Science""]";"[""University of Hong Kong"",""Chinese University of Hong Kong"",""Hong Kong University of Science and Technology""]";"[""Finance"",""Economics"",""Business Administration"",""Law"",""Information Systems""]";"[""Adaptability"",""Communication"",""Problem-Solving"",""International Awareness""]";"[""Finance"",""Business"",""Trade"",""Logistics""]";2026-04-14 04:56:56.592944+00
9a67ee7a-33b4-4126-9e83-0783074394dc;Colombia;South America;A country in the northwestern part of South America.;43;50,882,891;"[""Spanish""]";Medium;10000;Moderate;🇨🇴;"[""coffee"",""oil and gas"",""coal"",""manufacturing"",""technology""]";"[""Agriculture"",""Mining"",""Manufacturing"",""Services"",""Technology"",""Information Technology"",""Courier Services"",""Cosmetics""]";"[""Agribusiness"",""Energy"",""Manufacturing"",""Finance"",""IT""]";"[""Agricultural Engineering"",""Petroleum Engineering"",""Business Administration"",""Computer Science"",""Economics"",""Mining Engineering"",""E-Commerce""]";"[""Agricultural Engineer"",""Accountant"",""Software Developer"",""Petroleum Engineer"",""Sales Manager""]";"[""Engineer"",""Manager"",""Developer"",""Specialist"",""Analyst""]";"[""Spanish Language"",""Software Development"",""Digital Marketing"",""Agricultural Management"",""Oil and Gas""]";"[""Agriculture"",""Engineering"",""Business"",""Economics"",""Computer Science""]";"[""University of Antioquia"",""Pontifical Javeriana University"",""University of Valle"",""University of the Andes"",""National University of Colombia""]";"[""Agricultural Engineering"",""Business Administration"",""Computer Science"",""Economics"",""Mechanical Engineering""]";"[""Adaptability"",""Problem-Solving"",""Teamwork"",""Communication"",""Resilience""]";"[""Coffee Production"",""Natural Resources"",""Manufacturing"",""Technology Adoption"",""Economic Development""]";2026-04-14 04:56:44.468429+00
b6ca0ba2-0beb-4e0c-822a-8540c41db482;Thailand;Asia;A country in Southeast Asia.;37;70,000,000;"[""Thai""]";Medium;30000;Moderate;🇹🇭;"[""tourism"",""manufacturing"",""exports"",""agriculture""]";"[""Automotive"",""Electronics"",""Tourism"",""Agriculture""]";"[""Manufacturing"",""Services"",""Agribusiness"",""Food Processing""]";"[""Automotive Engineering"",""Computer Science"",""Business Administration"",""International Trade"",""Mechanical Engineering"",""Electrical Engineering""]";"[""Tourism Manager"",""Supply Chain Analyst"",""Automotive Engineer"",""Software Developer"",""Accountant""]";"[""Engineer"",""Manager"",""Analyst"",""Specialist""]";"[""Problem-Solving"",""Technical Skills"",""Communication"",""Digital Skills"",""Digital Marketing""]";"[""Engineering"",""Computer Science"",""Business"",""Economics""]";"[""Mahidol University"",""Thammasat University"",""Chulalongkorn University""]";"[""Automotive Engineering"",""Computer Science"",""Business Administration"",""International Business""]";"[""Teamwork"",""Adaptability"",""Communication"",""Customer Service""]";"[""Manufacturing"",""Tourism"",""Automotive"",""Technology""]";2026-04-14 04:56:53.564109+00
a6288714-f78a-4b14-8714-ab6dd436d77a;Indonesia;Asia;A country in Southeast Asia.;16;274,000,000;"[""Indonesian""]";Medium;22000;Moderate;🇮🇩;"[""large population"",""natural resources"",""digital economy"",""manufacturing""]";"[""Agriculture"",""Mining"",""Textiles"",""Information Technology""]";"[""Agribusiness"",""Resources"",""Manufacturing"",""Services""]";"[""Computer Science"",""Business Administration"",""Agricultural Science"",""Finance"",""Mining Engineering"",""Environmental Science""]";"[""Agricultural Engineer"",""Data Analyst"",""Software Developer"",""Business Analyst"",""Accountant""]";"[""Developer"",""Analyst"",""Manager"",""Specialist""]";"[""Adaptability"",""Problem-Solving"",""Communication"",""Digital Skills"",""Project Management"",""Digital Marketing"",""Sales""]";"[""Computer Science"",""Business"",""Agriculture"",""Economics""]";"[""Bangka Belitung University"",""Gadjah Mada University"",""University of Indonesia""]";"[""Computer Science"",""Business Administration"",""Agricultural Science"",""Economics""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Technology"",""Agriculture"",""Manufacturing"",""Digital Economy""]";2026-04-14 04:56:57.91946+00
