id;source;source_url;title;company;location;remote_type;experience_level;employment_type;salary_min_inr;salary_max_inr;description;skills;industry;posted_at;scraped_at;is_active;metadata;created_at
4ba50762-20ce-4cac-8fea-3e8e9eee681e;firecrawl;https://in.linkedin.com/jobs/entry-level-software-developer-jobs-bengaluru;38 Entry Level Software Developer jobs in Bengaluru - LinkedIn;;India;onsite;Entry;internship;;;38 Entry Level Software Developer Jobs in Bengaluru · Software Engineer · Entry Level Software Engineer · Python Development Internship in Bangalore · Software ...;"[""entry"",""level"",""software"",""developer"",""bengaluru"",""linkedin"",""engineer"",""python"",""development"",""internship"",""bangalore""]";Technology;;2026-05-25 03:45:05.171+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-10 03:45:06.303864+00
6f81fbaa-e029-4bd4-afef-9990807af4bd;firecrawl;https://in.linkedin.com/jobs/graduate-software-jobs;1,000+ Graduate Software jobs in India - LinkedIn;;India;onsite;Entry;full_time;;;Entry level (453). Associate (92). Mid-Senior level (1,471). Director (21) ... Silicon Engineer, University Graduate, 2026. Google. Bengaluru, Karnataka ...;"[""graduate"",""software"",""india"",""linkedin"",""entry"",""level"",""associate"",""mid-senior"",""director"",""silicon"",""engineer"",""university""]";Technology;;2026-05-15 03:45:03.649+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-02 03:45:06.67268+00
91d0f8e0-fd75-4128-a469-4fa0b61114b1;firecrawl;https://www.glassdoor.co.in/Job/india-digital-marketing-internship-with-stipend-jobs-SRCH_IL.0,5_IN115_KO6,47.htm;625 Digital marketing internship with stipend jobs in India - Glassdoor;;India;remote;Entry;internship;;;Marketing Intern | Remote Internship. Remote. ₹1,500 - ₹10,000 (Employer provided). Easy Apply. This internship is ideal for candidates interested in digital ...;"[""digital"",""marketing"",""internship"",""stipend"",""india"",""glassdoor"",""intern"",""remote"",""internship."",""remote."",""employer"",""provided""]";Marketing;;2026-05-25 03:45:12.596+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-10 03:45:12.55245+00
48ed182a-0aca-4ea7-a7cb-8ad777f2d237;firecrawl;https://www.naukri.com/data-analytics-jobs-in-remote-india;Data Analytics Jobs In Remote India - Naukri.com;;India;remote;Entry;full_time;;;Apply To Data Analytics Jobs In Remote India On India's No. 1 Job ... Fresher jobs · MNC jobs · Work from home jobs · Walk-in jobs · Part-time jobs.;"[""data"",""analytics"",""remote"",""india"",""naukri.com"",""no."",""fresher"",""mnc"",""home"",""walk-in"",""part-time"",""jobs.""]";Data Science;;2026-05-24 03:45:07.178+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-10 03:45:08.651149+00
c584ce19-369c-4086-a155-ef7c38adc8b5;firecrawl;https://in.indeed.com/q-ui-ux-designer-l-mumbai,-maharashtra-jobs.html;200 Ui Ux Designer Job Vacancies in Mumbai, Maharashtra - Indeed;;India;onsite;Mid;full_time;;;We are looking for a strong UI/UX Designer who can design intuitive, emotionally intelligent, and scalable product experiences across mobile and web. The role ...;"[""designer"",""vacancies"",""mumbai"",""maharashtra"",""indeed"",""looking"",""strong"",""who"",""can"",""design"",""intuitive"",""emotionally""]";Data Science;;2026-05-17 03:45:06.238+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-10 03:45:10.735759+00
734ea3a5-3789-4539-9683-b2920a7aef3c;firecrawl;https://www.glassdoor.co.in/Job/work-from-home-customer-success-jobs-SRCH_FW0,14_KO15,31.htm;1,184 Customer success jobs in India - Work from home - Glassdoor;;India;onsite;Mid;full_time;;;"1,184 Customer success jobs in India - Work from home ; Whitefield Careers. Customer Success Associate. India. ₹6L - ₹9L (Employer provided). Easy Apply.";"[""customer"",""success"",""india"",""home"",""glassdoor"",""whitefield"",""careers."",""associate."",""india."",""employer"",""provided"",""easy""]";Customer Success;;2026-05-17 03:45:07.973+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-06 03:45:16.818319+00
38f92982-fb25-4b7a-a357-b846c7e7faac;firecrawl;https://www.remoterocketship.com/country/india/jobs/customer-success-manager/;Remote Customer Success Manager Jobs in India – Apply Now;;India;remote;Leadership;full_time;;;Search 55 customer success manager remote jobs in India. Apply to flexible positions like account manager, customer success specialist. Work anywhere.;"[""remote"",""customer"",""success"",""manager"",""india"",""now"",""search"",""india."",""flexible"",""positions"",""like"",""account""]";Customer Success;;2026-05-24 03:45:14.092+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-14 03:45:17.483212+00
f2d99d7d-5e8c-42cf-ae2e-f03594762a7e;firecrawl;https://in.indeed.com/q-digital-marketing-internship-l-remote-jobs.html;100 Digital Marketing Internship Job Vacancies in Remote | Indeed;;India;remote;Entry;internship;;;Digital Marketing Internships (Freshers) ... * Mode: Work from home * Duration: 3 months * Stipend: Unpaid * Tools: Google Ads, Analytics, Meta Ads Pay: ₹3,800.00 ...;"[""digital"",""marketing"",""internship"",""vacancies"",""remote"",""indeed"",""internships"",""freshers"",""mode"",""home"",""duration"",""months""]";Data Science;;2026-05-11 03:45:08.985+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-10 03:45:12.393851+00
cc0ef549-231c-4b9a-aca4-36bed363971c;firecrawl;https://in.linkedin.com/jobs/online-marketing-intern-jobs;292 Online Marketing Intern jobs in India - LinkedIn;;India;onsite;Entry;internship;;;292 Online Marketing Intern Jobs in India · 1 day ago. Marketing Intern ( Upto 15k stipend ). Marketing Intern ( Upto 15k stipend ). wrrk.ai. India 15 hours ago.;"[""online"",""marketing"",""intern"",""india"",""linkedin"",""day"",""ago."",""upto"",""stipend"",""wrrk.ai."",""hours""]";Data Science;;2026-05-11 03:45:09.01+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-10 03:45:12.425584+00
fd8d4d74-8d02-4370-9a3b-12e7b0cdeb05;firecrawl;https://www.ambitionbox.com/jobs/work-from-home-jobs-for-customer-success-manager-statkwdesig;19 Work From Home Customer Success Manager Jobs - AmbitionBox;;India;onsite;Leadership;full_time;;;Find 19 Customer Success Manager work from home Jobs in India. Explore openings with company ratings, salaries and interview insights on AmbitionBox.;"[""home"",""customer"",""success"",""manager"",""ambitionbox"",""find"",""india."",""explore"",""openings"",""company"",""ratings"",""salaries""]";Customer Success;;2026-05-11 03:45:10.35+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-10 03:45:16.16342+00
d55f810e-59d3-44b4-8abb-92bbadab6b5f;firecrawl;https://bebee.com/in/jobs/role/internship-program;216+ Internship Program Jobs in India 2026 | Salaries & Apply | BeBee;;India;onsite;Entry;internship;;;The estimated salary for Internship Program in India ranges from ₹2,40,000 to ₹3,60,000 INR per year, depending on experience and location. How many Internship ...;"[""internship"",""program"",""india"",""salaries"",""bebee"",""estimated"",""salary"",""ranges"",""inr"",""per"",""year"",""depending""]";General;;2026-05-25 03:45:12.649+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-25 03:45:12.699372+00
4eede6d5-7829-4bd9-a0e5-ca168d60b875;firecrawl;https://www.glassdoor.co.in/Job/india-remote-data-analyst-for-fresher-jobs-SRCH_IL.0,5_IN115_KO6,37.htm;22 remote data analyst for fresher jobs in India, May 2026 | Glassdoor;;India;remote;Entry;full_time;;;Search Remote data analyst for fresher jobs in India with company ratings and salaries. 22 open jobs for Remote data analyst for fresher in India.;"[""remote"",""data"",""analyst"",""fresher"",""india"",""may"",""glassdoor"",""search"",""company"",""ratings"",""salaries."",""open""]";Data Science;;2026-05-19 03:45:05.083+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-02 03:45:08.725784+00
74c8eba7-640a-4cec-972f-12f62eb0fad9;firecrawl;https://www.naukri.com/fresher-and-trainee-and-entry-level-software-developer-oracle-jobs;Fresher And Trainee And Entry Level Software Developer Oracle Jobs;;India;onsite;Entry;full_time;;;"Fresher And Trainee And Entry Level Software Developer Oracle jobs ; Management Trainee / Executive Entry Level (Fresher). Nestavia Home Finance · Chennai.";"[""fresher"",""trainee"",""entry"",""level"",""software"",""developer"",""oracle"",""management"",""executive"",""nestavia"",""home"",""finance""]";Technology;;2026-05-24 03:45:05.247+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-14 03:45:06.514643+00
2106d06c-318a-420a-b5d6-bdd5384c9e62;firecrawl;https://in.indeed.com/q-marketing-internship-l-remote-jobs.html;100 Marketing Internship Job Vacancies in Remote | Indeed;;India;remote;Entry;internship;;;* Mode: Work from home * Duration: 3 months * Stipend: Unpaid * Tools: Google Ads, Analytics, Meta Ads Pay: ₹3,800.00 - ₹7,600.00 per month Benefits: * Cell ...;"[""marketing"",""internship"",""vacancies"",""remote"",""indeed"",""mode"",""home"",""duration"",""months"",""stipend"",""unpaid"",""tools""]";Data Science;;2026-05-15 03:45:07.912+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-12 03:45:13.874251+00
de9cebf3-4ed3-4b88-a695-37e25ec4bc46;firecrawl;https://www.glassdoor.co.in/Job/gurgaon-associate-product-manager-jobs-SRCH_IL.0,7_IC2921225_KO8,33.htm;72 Associate product manager jobs in Gurgaon, Haryana - Glassdoor;;India;onsite;Leadership;full_time;;;Search Associate product manager jobs in Gurgaon, Haryana with company ratings and salaries. 72 open jobs for Associate product manager in Gurgaon.;"[""associate"",""product"",""manager"",""gurgaon"",""haryana"",""glassdoor"",""search"",""company"",""ratings"",""salaries."",""open"",""gurgaon.""]";Product;;2026-05-21 03:45:11.709+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-12 03:45:16.238689+00
9fd2a2ff-6fac-4166-b01b-51b06c25c313;firecrawl;https://nextleap.app/jobs/product-management;Product Manager Jobs in India - NextLeap;;India;onsite;Leadership;full_time;;;Find top product manager jobs in India. Apply to top companies and startups hiring now ... Associate Product Manager - Rocket India. |. Associate Product ...;"[""product"",""manager"",""india"",""nextleap"",""find"",""top"",""india."",""companies"",""startups"",""hiring"",""now"",""associate""]";Product;;2026-05-15 03:45:08.657+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-12 03:45:16.167143+00
d0b10167-f5b5-4d94-94bc-aae3ef9aadbc;firecrawl;https://internshala.com/internships/work-from-home-marketing-internships/;1099 Work From Home Marketing Internships - Internshala;;India;remote;Entry;internship;;;Apply for 1099+ work from home (wfh) marketing internships on Internshala. Find Latest online remote marketing intern jobs across top companies now!;"[""home"",""marketing"",""internships"",""internshala"",""wfh"",""internshala."",""find"",""latest"",""online"",""remote"",""intern"",""across""]";Marketing;;2026-05-19 03:45:06.361+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-12 03:45:13.778831+00
bc7c8572-d605-4153-adc6-c7eb3a8e178f;firecrawl;https://www.bayt.com/en/india/jobs/customer-success-remote-jobs/;Customer Success Remote Jobs in India (Mar 2026) - Bayt.com;;India;remote;Mid;full_time;;;Apply now to over 590 Customer Success Remote jobs in India and make your job hunting simpler. Find the latest Customer Success Remote job vacancies ...;"[""customer"",""success"",""remote"",""india"",""mar"",""bayt.com"",""now"",""over"",""make"",""hunting"",""simpler."",""find""]";Customer Success;;2026-05-19 03:45:07.538+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-18 03:45:16.07552+00
ebe08602-781f-44ea-bd4e-10007e24a46a;firecrawl;https://www.bayt.com/en/india/jobs/customer-success-remote-jobs-in-mumbai/;Customer Success Remote Jobs in Mumbai (May 2026) - Bayt.com;;India;remote;Mid;full_time;;;Apply now to over 10 Customer Success Remote jobs in Mumbai and make your job hunting simpler. Find the latest Customer Success Remote job vacancies ...;"[""customer"",""success"",""remote"",""mumbai"",""may"",""bayt.com"",""now"",""over"",""make"",""hunting"",""simpler."",""find""]";Data Science;;2026-05-21 03:45:12.927+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-12 03:45:18.382947+00
db7680dc-121a-4ab6-ac3d-908190e4f061;firecrawl;https://wellfound.com/role/l/ui-ux-designer/mumbai;UI/UX Designer Jobs in Mumbai, India - 2026 - Wellfound;;India;onsite;Leadership;full_time;;;Find the best UI/UX Designer jobs in Mumbai, India in 2026! Apply to all of them with a single profile and get in touch with hiring managers ...;"[""designer"",""mumbai"",""india"",""wellfound"",""find"",""best"",""all"",""them"",""single"",""profile"",""get"",""touch""]";Data Science;;2026-05-13 03:45:09.119+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-12 03:45:12.173428+00
41a8fae6-2105-43d5-9bac-d565583b2b28;firecrawl;https://www.simplyhired.co.in/search?q=internship+for+marketing+with+stipend;internship for marketing with stipend jobs - SimplyHired;;India;remote;Entry;internship;;;Digital Marketing Intern · ₹5,000 - ₹10,000 a month · Full-time · Remote · English · Internship · Communication skills · Cell phone reimbursement · Work from home.;"[""internship"",""marketing"",""stipend"",""simplyhired"",""digital"",""intern"",""month"",""full-time"",""remote"",""english"",""communication"",""skills""]";Marketing;;2026-05-13 03:45:09.678+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-12 03:45:13.919001+00
aee75d4d-e091-4db8-a58d-b59d070b4427;firecrawl;https://www.remoterocketship.com/country/india/jobs/entry-level-associate-product-manager/;Remote Entry-level Associate Product Manager Jobs in India;;India;remote;Entry;full_time;;;Search 12 entry-level associate product manager remote jobs in India (no experience required). Apply to flexible positions like junior product manager, ...;"[""remote"",""entry-level"",""associate"",""product"",""manager"",""india"",""search"",""experience"",""required"",""flexible"",""positions"",""like""]";Design;;2026-05-13 03:45:10.228+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-12 03:45:16.266082+00
3ea1d5c8-cc75-4be7-a488-5a3522738ff3;firecrawl;https://nextleap.app/jobs/data-analyst;Data Analyst Jobs in India - NextLeap;;India;onsite;Mid;full_time;;;This guide is designed to help you navigate the landscape of data analyst jobs in India, offering insights on where to find the best opportunities.;"[""data"",""analyst"",""india"",""nextleap"",""guide"",""designed"",""help"",""navigate"",""landscape"",""offering"",""insights"",""where""]";Data Science;;2026-05-25 03:45:08.529+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-02 03:45:08.807556+00
23336128-b38c-4afc-9020-f959de904a38;firecrawl;https://in.indeed.com/q-ui-ux-designer-l-bengaluru,-karnataka-jobs.html;300 Ui Ux Designer Job Vacancies in Bengaluru, Karnataka | Indeed;;India;onsite;Mid;full_time;;;"ui ux designer jobs in bengaluru, karnataka ; UI/UX Designer. ISKCON Bangalore (Hare Krishna Hill) ; UI/UX Designer. Career Hotspot & Services ; UX/UI Designer.";"[""designer"",""vacancies"",""bengaluru"",""karnataka"",""indeed"",""designer."",""iskcon"",""bangalore"",""hare"",""krishna"",""hill"",""career""]";Design;;2026-05-25 03:45:10.507+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-02 03:45:10.379993+00
3c181673-cb01-43da-964d-7140ed53b15e;firecrawl;https://www.naukri.com/fresher-software-engineering-jobs-in-bangalore;25399 Fresher Software Engineering Job Vacancies In Bangalore;;India;onsite;Entry;full_time;;;"Fresher - Software Development Engineer. Wohlig Technology 2.8 · 0-1 Yrs ; Software Engineer (Freshers)-UI Development. IT · 0-2 Yrs ; Trainee Software ...";"[""fresher"",""software"",""engineering"",""vacancies"",""bangalore"",""development"",""engineer."",""wohlig"",""technology"",""yrs"",""engineer"",""freshers""]";Technology;;2026-05-17 03:45:04.91+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-16 03:45:05.557095+00
b0000584-62be-49d2-9848-8b90194dcfbb;firecrawl;https://in.indeed.com/q-ui-ux-designer-l-koramangala,-bengaluru,-karnataka-jobs.html;300 Ui Ux Designer Job Vacancies in Koramangala, Bengaluru ...;;India;onsite;Mid;full_time;;;359 Ui Ux Designer jobs available in Koramangala, Bengaluru, Karnataka on Indeed.com.;"[""designer"",""vacancies"",""koramangala"",""bengaluru"",""available"",""karnataka"",""indeed.com.""]";Data Science;;2026-05-15 03:45:07.437+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-12 03:45:12.142237+00
92277a4e-166c-4a4e-93de-6eda441b86a0;firecrawl;https://www.naukri.com/ui-ux-designer-jobs-in-bangalore;Ui Ux Designer Jobs In Bangalore - Bengaluru - Naukri.com;;India;onsite;Mid;full_time;;;Apply To Ui Ux Designer Jobs In Bangalore On India's No. 1 Job Portal Naukri.com. Explore Latest Ui Ux Designer Job Vacancies In Bangalore Now!;"[""designer"",""bangalore"",""bengaluru"",""naukri.com"",""india"",""no."",""portal"",""naukri.com."",""explore"",""latest"",""vacancies"",""now""]";Design;;2026-05-23 03:45:05.784+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-02 03:45:10.488059+00
b1d78bc4-13ff-4410-9f5c-8bc00e28faac;firecrawl;https://cutshort.io/jobs/remote-data-analytics-jobs;50+ Remote Data Analytics Jobs in India - Cutshort;;India;remote;Entry;full_time;;;50+ Remote Data Analytics Jobs in India ... Thirumoolar IT Solutions is looking for a motivated and enthusiastic Fresher Trained Dataset Engineer to join our team ...;"[""remote"",""data"",""analytics"",""india"",""cutshort"",""thirumoolar"",""solutions"",""looking"",""motivated"",""enthusiastic"",""fresher"",""trained""]";Technology;;2026-05-20 03:45:08.635+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-02 03:45:08.833854+00
a78f1239-419f-4f54-8855-f92bb3a9cd3d;firecrawl;https://in.linkedin.com/jobs/ui-and-ux-designer-jobs;370 Ui And Ux Designer jobs in India - LinkedIn;;India;onsite;Mid;full_time;;;UI/UX Designer in Bangalore. Innovkraft Inc. Bengaluru, Karnataka, India ... UI/UX Designer in Mumbai. Rite KnowledgeLabs (I) Pvt. Ltd. Mumbai ...;"[""designer"",""india"",""linkedin"",""bangalore."",""innovkraft"",""inc."",""bengaluru"",""karnataka"",""mumbai."",""rite"",""knowledgelabs"",""pvt.""]";Data Science;;2026-05-20 03:45:10.483+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-10 03:45:10.613834+00
a0b1834a-720b-46cc-9adc-8acb73896754;firecrawl;https://www.naukri.com/ui-ux-designer-jobs-in-new-delhi;Ui Ux Designer Jobs In New Delhi - Naukri.com;;India;onsite;Mid;full_time;;;"Ui Ux Designer jobs in New Delhi ; UI / UX Designer. Workforce Next · Noida · 2-6 Yrs ; UI UX Designer. Care Health Insurance · Gurugram(Sector 43) · 5-8 Yrs.";"[""designer"",""delhi"",""naukri.com"",""designer."",""workforce"",""next"",""noida"",""yrs"",""care"",""health"",""insurance"",""gurugram""]";Design;;2026-05-17 03:45:06.036+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-16 03:45:08.99941+00
d8dec3ef-e215-4a73-9d9f-609a091e2b7b;firecrawl;https://internshala.com/internships/;6721 Internships: Summer Internships 2026 | Paid Internships in India;;India;onsite;Entry;internship;;;Find 6721+ internships in India for students and freshers. Discover the latest paid summer internships at Internshala. Apply with ease & Get Hired!;"[""internships"",""summer"",""paid"",""india"",""find"",""students"",""freshers."",""discover"",""latest"",""internshala."",""ease"",""get""]";Data Science;;2026-05-24 03:45:10.547+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-16 03:45:11.024009+00
42522c62-ee53-4453-ad4b-64e5422afae2;firecrawl;https://www.naukri.com/ui-ux-designer-jobs-in-new-delhi-and-delhi;Ui Ux Designer Jobs In New Delhi And Delhi - Naukri.com;;India;onsite;Mid;full_time;;;"Ui Ux Designer jobs in New Delhi And Delhi ; UI / UX Designer. Support Studio Technologies · Ghaziabad, Puducherry ; UI/UX designer. ORION SYSTEMS · Mumbai ...";"[""designer"",""delhi"",""naukri.com"",""designer."",""support"",""studio"",""technologies"",""ghaziabad"",""puducherry"",""orion"",""systems"",""mumbai""]";Data Science;;2026-05-17 03:45:06.157+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-16 03:45:09.080574+00
9f082297-6cbf-42c2-9563-2571ff8acd40;firecrawl;https://www.naukri.com/ui-ux-designer-jobs;28110 Ui Ux Designer Job Vacancies In May 2026 - Naukri.com;;India;onsite;Mid;full_time;;;28110 Ui Ux Designer Jobs Available On Naukri.com. Explore Ui Ux Designer Job Vacancies In Your Desired Locations Now!;"[""designer"",""vacancies"",""may"",""naukri.com"",""available"",""naukri.com."",""explore"",""desired"",""locations"",""now""]";Data Science;;2026-05-25 03:45:10.616+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-20 03:45:10.357899+00
90c9298c-ce55-4eb3-b9ab-050a21388033;firecrawl;https://www.linkedin.com/jobs/software-engineer-jobs-worldwide;1,000+ Software Engineer jobs in Worldwide - LinkedIn;;India;onsite;Mid;full_time;;;Today's top 1000+ Software Engineer jobs in Worldwide. Leverage your professional network, and get hired. New Software Engineer jobs added daily.;"[""software"",""engineer"",""worldwide"",""linkedin"",""today"",""top"",""worldwide."",""leverage"",""professional"",""network"",""get"",""hired.""]";Technology;;2026-05-20 03:45:05.924+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-20 03:45:06.061031+00
98d7ce03-f79c-48a2-a698-ded9d048d7f7;firecrawl;https://www.glassdoor.co.in/Job/hyder%C4%81b%C4%81d-associate-product-manager-jobs-SRCH_IL.0,9_IC2865319_KO10,35.htm;41 Associate product manager jobs in Hyderābād - Glassdoor;;India;onsite;Leadership;full_time;;;Search Associate product manager jobs in Hyderābād with company ratings and salaries. 41 open jobs for Associate product manager in Hyderābād.;"[""associate"",""product"",""manager"",""hyder"",""glassdoor"",""search"",""company"",""ratings"",""salaries."",""open""]";Product;;2026-05-25 03:45:14.13+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-25 03:45:14.18799+00
f9dde514-6c77-4c8e-acdd-184978b0600a;firecrawl;https://in.linkedin.com/jobs/student-software-engineer-jobs;Student Software Engineer jobs in India - LinkedIn;;India;remote;Entry;internship;;;Software Developer Intern (Entry Level) | Programming • Development • Technology | Remote ... Software Engineer Intern (2026 Graduates, 6-Month Internship).;"[""student"",""software"",""engineer"",""india"",""linkedin"",""developer"",""intern"",""entry"",""level"",""programming"",""development"",""technology""]";Technology;;2026-05-24 03:45:04.916+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-20 03:45:06.11791+00
89cf75a7-b84f-4170-b9e2-44feb7811d63;firecrawl;https://www.naukri.com/associate-product-manager-jobs-in-ahmedabad;Associate Product Manager Jobs In Ahmedabad - Naukri.com;;India;onsite;Leadership;full_time;;;"Associate Product Manager(B2C Division). ACCOMATION.io · 1-3 Yrs ; Associate Product Manager. Liquify · 2-7 Yrs ; Product Manager - Intas Animal Health.";"[""associate"",""product"",""manager"",""ahmedabad"",""naukri.com"",""division"",""accomation.io"",""yrs"",""manager."",""liquify"",""intas"",""animal""]";Design;;2026-05-17 03:45:07.215+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-16 03:45:12.72822+00
574d8f4f-21a1-4985-9520-08a412224a1b;firecrawl;https://in.linkedin.com/jobs/associate-product-manager-jobs-ahmedabad;71 Associate Product Manager jobs in Ahmedabad - LinkedIn;;India;onsite;Leadership;full_time;;;Today's top 71 Associate Product Manager jobs in Ahmedabad. Leverage your professional network, and get hired. New Associate Product Manager jobs added ...;"[""associate"",""product"",""manager"",""ahmedabad"",""linkedin"",""today"",""top"",""ahmedabad."",""leverage"",""professional"",""network"",""get""]";Product;;2026-05-17 03:45:07.245+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-16 03:45:12.758254+00
b7de2527-ffcd-4a6b-a296-e553da6feb6d;firecrawl;https://in.indeed.com/q-ux-designer-l-delhi,-delhi-jobs.html;100 Ux Designer Job Vacancies in Delhi, Delhi | Indeed;;India;onsite;Mid;full_time;;;We are looking for a UI/ UX designer & developer who can both design intuitive user interfaces and develop them into high-performing, responsive web pages.;"[""designer"",""vacancies"",""delhi"",""indeed"",""looking"",""developer"",""who"",""can"",""both"",""design"",""intuitive"",""user""]";Technology;;2026-05-24 03:45:09.077+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-20 03:45:10.326213+00
21a151e8-6b39-4f84-9a9a-9b6dfe833e21;firecrawl;https://in.indeed.com/q-customer-success-l-mumbai,-maharashtra-jobs.html;Customer Success jobs in Mumbai, Maharashtra - Indeed;;India;onsite;Mid;full_time;;;1273 Customer Success jobs available in Mumbai, Maharashtra on Indeed.com.;"[""customer"",""success"",""mumbai"",""maharashtra"",""indeed"",""available"",""indeed.com.""]";Data Science;;2026-05-17 03:45:07.867+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-16 03:45:14.64596+00
fc932889-6ebd-4489-9b40-d3ce1fa4c48b;firecrawl;https://cutshort.io/jobs/customer-success-jobs-in-mumbai;50+ Customer Success Jobs in Mumbai - Cutshort;;India;onsite;Mid;full_time;;;Apply to 50+ Customer Success Jobs in Mumbai on CutShort.io. Explore the latest Customer Success Job opportunities across top companies like Google, Amazon & ...;"[""customer"",""success"",""mumbai"",""cutshort"",""cutshort.io."",""explore"",""latest"",""opportunities"",""across"",""top"",""companies"",""like""]";Data Science;;2026-05-17 03:45:07.948+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-16 03:45:14.711585+00
0cd36823-ff3e-487f-ae76-810e2fd2c2d4;firecrawl;https://www.foundit.in/search/ui-ux-designer-jobs;1574 Ui Ux Designer Jobs in India - Foundit.in;;India;onsite;Mid;full_time;;;Find 1574 Ui Ux Designer Jobs in India at foundit.in. Apply to top companies hiring now. Explore job vacancies with higher salaries and ...;"[""designer"",""india"",""foundit.in"",""find"",""foundit.in."",""top"",""companies"",""hiring"",""now."",""explore"",""vacancies"",""higher""]";Design;;2026-05-20 03:45:10.389+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-04 03:45:09.548885+00
0d081d70-cd1b-47a9-8b56-0395711d9c3d;firecrawl;https://apna.co/jobs/title_associate_product_manager;Associate Product Manager - 977+ Vacancies in May 2026 | Apna;;India;onsite;Leadership;full_time;;;Apply for best Associate Product Manager from top companies hiring near you. Explore 977+ verified job openings and apply instantly on Apna.;"[""associate"",""product"",""manager"",""vacancies"",""may"",""apna"",""best"",""top"",""companies"",""hiring"",""near"",""you.""]";Product;;2026-05-21 03:45:11.759+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-16 03:45:12.868508+00
4f1ad599-d717-4ca4-aa27-7d8513ad3083;firecrawl;https://www.glassdoor.co.in/Job/new-delhi-ui-ux-designer-jobs-SRCH_IL.0,9_IC2891681_KO10,24.htm;295 ui ux designer jobs in New Delhi, May 2026 | Glassdoor;;India;onsite;Mid;full_time;;;Search Ui ux designer jobs in New Delhi with company ratings and salaries. 295 open jobs for Ui ux designer in New Delhi.;"[""designer"",""delhi"",""may"",""glassdoor"",""search"",""company"",""ratings"",""salaries."",""open"",""delhi.""]";Design;;2026-05-20 03:45:10.419+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-20 03:45:10.445617+00
