id;name;country;city;continent;type;ranking_tier;website;keywords;created_at;related_domains;related_subjects;related_sectors;related_careers;related_skills;description;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;related_industries;related_job_roles;related_courses;related_countries;popular_courses
22c2582c-cde0-402f-a441-7fa75d7e32b9;Indian Institute of Science;India;Bangalore;Asia;Public;Top 100;https://iisc.ac.in;"[""IISc"",""Bangalore"",""research"",""science"",""India""]";2026-03-09 03:45:11.466537+00;"[""Polymer Science"",""Soil Science""]";"[""Cognitive Science"",""Materials Science"",""Environmental Science"",""Data Science"",""Political Science"",""Computer Science"",""Sports Science"",""Veterinary Science""]";"[""Data Science & Analytics""]";"[""Historian"",""Sociologist"",""Environmental Science"",""Veterinary Science"",""Sports Science & Management"",""Data Science""]";"[""Environmental Science""]";;High;$110,000;Steady;"[""analytical"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""empathy"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Creativity"",""creativity""]";"[""research"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""animals"",""making"",""food""]";;;"[""The Science of Happiness"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Data Science: [University Name] Course"",""Python for Data Science"",""The Science of Well-Being"",""Introduction to Computer Science and Programming Using Python"",""IBM Data Science Professional Certificate"",""The Science of Nutrition"",""CS50: Introduction to Computer Science"",""Salesforce Administrator""]";"[""India""]";
b6b558af-03c0-4113-8a2d-0b4ed0050eb2;London Business School;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Taxation""]";"[""Business Administration"",""Business Law"",""Business Analytics""]";"[""Business Travel""]";[];"[""Business Analysis""]";;High;$110,000;Stable Growth;"[""Attention to Detail"",""Organization"",""Analytical Skills"",""Problem Solving"",""analytical"",""Numeracy"",""Leadership"",""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Critical Thinking"",""Analytical Thinking"",""Innovation""]";"[""Business"",""Productivity"",""Data"",""Environment"",""Sustainability"",""Technology"",""business"",""finance"",""Finance"",""Accounting"",""Numbers"",""Management"",""policy"",""risk"",""law"",""engineering"",""property"",""technology"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making""]";;"[""Business Analyst""]";"[""Excel Skills for Business Specialization"",""Y Combinator Startup School"",""Power BI for Business Analytics"",""Excel Skills for Business"",""The Business of Renewable Energy"",""Business Analytics with Excel""]";"[""Burkina Faso"",""Burundi"",""Guinea""]";
48f9e7d7-a1fe-4855-b7b5-ac267e49f4b9;Technion - Israel Institute of Technology;Israel;Haifa;Asia;Public;Top 100;https://technion.ac.il;"[""Technion"",""Israel"",""engineering"",""technology"",""science""]";2026-03-09 03:34:14.134415+00;"[""Horology""]";"[""Robotics"",""Cognitive Science"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Educational Technology""]";"[""Information Technology"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";[];"[""Diffusion Models"",""CFD Simulation""]";;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""Internet of Things""]";;;"[""Côte d'Ivoire""]";
36c019df-1ccb-4826-ba3a-1554bc356979;London School of Economics;United Kingdom;London;Europe;Public;Top 50;https://lse.ac.uk;"[""LSE"",""economics"",""political science"",""law""]";2026-03-09 03:45:11.466537+00;"[""Economics"",""Phenomenology"",""Taxation""]";"[""Macroeconomics"",""Microeconomics"",""Behavioral Economics"",""Economics""]";[];"[""Law"",""Judge"",""Economist""]";[];;High;$60K-$140K;Stable;"[""analytical"",""service"",""empathy"",""Numeracy"",""Attention to Detail"",""planning"",""negotiation"",""precision"",""Creativity"",""creativity"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""law"",""policy"",""psychology"",""risk"",""Finance"",""Business"",""Accounting"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music""]";"[""Microfinance""]";;"[""Y Combinator Startup School""]";"[""United Kingdom"",""Ecuador"",""Dominica""]";
36e55612-fd34-4601-83b5-43d509eedd91;Jamia Millia Islamia;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Islamic Studies"",""Social Media Management"",""Microbiology"",""Translation Studies"",""Content Creation & Media"",""Artificial Intelligence""]";"[""Microbiology"",""Christian Theology"",""Auditing"",""Artificial Intelligence"",""Demography"",""Analytical Chemistry""]";"[""Risk & Compliance"",""Media & Entertainment"",""Translation Services"",""Digital Content & Social Media"",""Security Services""]";"[""Translator"",""Journalism & Media"",""Microbiologist"",""Compliance Officer"",""Artificial Intelligence"",""Biotechnology"",""Architecture""]";"[""Social Media Marketing"",""Storytelling"",""Brand Storytelling"",""Artificial Intelligence""]";;High;$80,000;Stable;"[""languages"",""creativity"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication""]";"[""languages"",""media"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior""]";"[""News Media"",""Legal & Compliance"",""Entertainment & Media"",""Artificial Intelligence"",""Artificial Intelligence & Machine Learning""]";"[""Compliance Manager"",""Compliance Officer"",""Intelligence Analyst"",""Product Manager"",""Biochemist"",""Investment Analyst"",""Cybersecurity Analyst"",""Lawyer""]";"[""Meta Social Media Marketing Certificate"",""Storytelling for Influence"",""Justice with Michael Sandel"",""Data Storytelling Bootcamp"",""Introduction to Artificial Intelligence""]";"[""India""]";
86b324da-6c75-4e25-ae1d-7981bf5322ca;NID Ahmedabad;India;Ahmedabad;Asia;Public;Top Design;https://nid.edu;"[""design"",""product design""]";2026-04-07 04:57:42.096596+00;[];"[""Animation"",""Interior Design"",""Game Design"",""Fashion Design"",""Graphic Design""]";[];"[""Industrial Designer"",""Illustrator"",""UX/UI Design"",""Architecture""]";[];;Medium;95000;Steady;"[""precision"",""Creativity"",""Attention to Detail"",""creativity"",""planning"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""innovation"",""patience"",""empathy"",""safety"",""Analytical Skills"",""public health"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""negotiation"",""Leadership""]";"[""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""design"",""art"",""arts"",""engineering"",""film"",""media"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""environment"",""nature"",""food"",""animals"",""energy"",""Environment"",""Sustainability""]";;;"[""UX Research Fundamentals"",""Google UX Design Certificate""]";"[""India""]";
5c89c969-7a11-419d-9a26-6de8f1011837;Indian Institute of Technology Delhi;India;New Delhi;Asia;Public;Top 50;https://iitd.ac.in;"[""IIT Delhi"",""engineering"",""technology"",""India""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Educational Technology""]";"[""Information Technology"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";[];[];;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";;;;"[""India""]";
3ee6b2ff-6731-44c0-a1ab-081076e4f6b0;Nanyang Technological University;Singapore;Singapore;Asia;Public;Top 30;https://ntu.edu.sg;"[""NTU"",""Singapore"",""engineering"",""AI"",""business""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Artificial Intelligence"",""Entrepreneurship""]";"[""Caliper""]";;High;$65K-$130K;Essential infrastructure demand;"[""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Leadership"",""Organization"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Business"",""Management"",""Productivity"",""Data"",""making"",""policy"",""aviation"",""engineering"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment""]";"[""Chemical & Materials""]";;"[""Machine Learning"",""Introduction to Artificial Intelligence""]";"[""Singapore"",""Angola""]";
b105d205-586a-43a3-9eec-49e4a20d14f9;Washington University in St. Louis;United States;St. Louis;North America;Private;Top 30;https://wustl.edu;"[""WashU"",""medicine"",""business"",""engineering""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Entrepreneurship"",""Corporate Finance""]";[];"[""Medicine"",""Entrepreneurship""]";"[""C++ STL""]";;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""Leadership"",""Organization"",""Attention to Detail"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""medicine"",""health"",""biology"",""Business"",""Management"",""Productivity"",""Data"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math""]";;;"[""Anatomy Specialization""]";"[""United States""]";
1c94ee22-e2cf-4398-a8bd-7d42333c7864;Indian Institute of Technology Bombay;India;Mumbai;Asia;Public;Top 50;https://iitb.ac.in;"[""IIT"",""Bombay"",""engineering"",""technology"",""India""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Educational Technology""]";"[""Information Technology"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";[];[];;High;$65K-$130K;Essential infrastructure demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";;;;"[""India""]";
63809b8b-0f3f-490c-a420-526d3f379066;Carnegie Mellon University Qatar;Qatar;;;Public;;;[];2026-04-27 04:21:43.856295+00;[];[];[];[];[];;High;80000;Moderate;;"[""Energy"",""Finance"",""Construction"",""Technology""]";;;;"[""Qatar""]";
17fc5b48-33a0-4941-9386-b81a15191bb0;Keio University;Japan;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Hospitality & Tourism"",""Hospitality Management"",""Nursing"",""Communications & PR"",""Telecommunications""]";"[""Cybersecurity"",""Nursing"",""Creative Writing"",""Cognitive Science"",""Communication Design"",""Communication Theory""]";"[""Security Services"",""Network Security"",""Application Security"",""Hospitality & Tourism"",""Telecommunications""]";"[""Cybersecurity"",""Hospitality & Tourism"",""Nursing"",""Product Manager"",""Translator"",""Ethical Hacker"",""Architecture"",""Robotics Engineer""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Leadership"",""Executive Coaching"",""Nursing & Patient Care""]";;High;92000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy"",""organization"",""safety""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""Cybersecurity"",""Cybersecurity Services"",""Hospitality & Tourism"",""Information Security"",""Telecommunications""]";"[""Cybersecurity Analyst"",""Site Reliability Engineer"",""Application Security Engineer"",""Product Manager"",""Investment Analyst"",""Lawyer"",""DevOps Engineer"",""Pilot (Commercial)""]";"[""MongoDB University - M001"",""Cybersecurity Fundamentals"",""Site Reliability Engineering"",""Cybersecurity Foundations - SANS"",""CompTIA Security+"",""Leadership Communication"",""The Complete Cyber Security Course""]";;
313d7889-6889-4274-bdff-5f1351289dec;NIT Surathkal;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Banking & Insurance"",""Mathematics"",""Actuarial Science"",""Digital Marketing"",""Applied Mathematics"",""Sustainability & ESG""]";"[""Mathematics"",""Digital Forensics"",""Corporate Finance"",""Applied Mathematics""]";[];"[""Ethical Hacker"",""Digital Marketer"",""Actuarial Analyst"",""Financial Analyst"",""Biomedical Engineer"",""Environmental Science"",""Electrical Engineering""]";"[""Natural Language Processing"",""Ethical Hacking"",""Digital Marketing"",""Financial Modeling"",""Financial Analysis"",""Environmental Science"",""Social Media Marketing"",""Mechanical Engineering""]";;High;$65K-$130K;Stable;"[""Problem Solving"",""Analytical Thinking"",""Communication"",""Creativity"",""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""Leadership"",""service"",""vigilance"",""research"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning""]";"[""Technology"",""Security"",""Computers"",""Marketing"",""Business"",""Online"",""finance"",""Finance"",""Accounting"",""Numbers"",""law"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""security"",""technology"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals""]";"[""Insurance"",""IT Services"",""Non-Profit & Social Impact"",""Insurance - Life"",""Insurance - Health"",""IT Hardware""]";"[""Insurance Underwriter"",""Financial Analyst"",""Biomedical Engineer"",""Electrical Engineer"",""Mechanical Engineer""]";"[""Neural Networks from Scratch"",""Google IT Support Professional Certificate"",""Google IT Support Certificate"",""Natural Language Processing"",""Certified Ethical Hacker (CEH)"",""Penetration Testing Bootcamp""]";;
1e5ad3ef-1008-4367-b727-56dbcdb9ab8b;Johns Hopkins University;United States;Baltimore;North America;Private;Top 20;https://jhu.edu;"[""Johns Hopkins"",""medicine"",""public health"",""engineering"",""research""]";2026-03-09 03:34:14.134415+00;"[""Orthopedics""]";"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Public Health""]";[];"[""Medicine"",""Historian"",""Sociologist"",""Epidemiologist"",""Public Health""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""analytical"",""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""medicine"",""health"",""biology"",""research"",""policy"",""psychology"",""making"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science""]";"[""Hospital Chains"",""Orthopedics""]";;"[""Public Health Foundations"",""Anatomy Specialization""]";"[""United States""]";
6f2403e5-5235-44fe-835d-aef7b798e411;NIT Trichy;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Electrical Engineering"",""Industrial Design"",""Agriculture & Farming"",""Industrial Engineering"",""Sustainable Agriculture"",""Transportation Engineering""]";"[""Electrical Machines"",""Electrical Engineering"",""Industrial Design"",""Industrial Engineering""]";"[""Electric Vehicles"",""Electric Two-wheelers"",""Agriculture & Food"",""Transportation & Logistics""]";"[""Electrical Engineering"",""Industrial Designer"",""Agricultural Engineer""]";"[""Creo Parametric"",""AutoCAD""]";;High;$65K-$130K;Strong Growth;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude"",""Collaboration"",""patience"",""engineering"",""Leadership"",""Organization"",""empathy"",""discipline"",""research"",""Self-awareness""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""Cloud Computing"",""IT"",""Garment Exports""]";"[""Electric Utilities"",""IT Services"",""IT Hardware"",""Transportation"",""Agriculture & Agritech""]";"[""Electrical Engineer"",""Industrial Designer"",""Industrial Engineer"",""Agricultural Engineer""]";"[""Engineering Leadership Track""]";;
ba743ed1-e6a3-4737-be92-f6826aac1a1e;Ohio State University;USA;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Disability Studies"",""Sustainability & ESG"",""Quality Assurance"",""Hospitality & Tourism"",""Nursing"",""Sustainable Agriculture""]";"[""Statistics"",""Cybersecurity"",""Climate Modeling"",""Corporate Finance"",""Nursing"",""Film Studies""]";"[""Real Estate & Construction"",""Community Health"",""Composite Materials"",""Security Services"",""Network Security""]";"[""Cybersecurity"",""Nursing"",""Patent Attorney"",""Marketing & Advertising"",""Computational Linguist"",""Biotechnology"",""Ethical Hacker"",""Architecture""]";"[""Conversion Rate Optimization"",""Statistics"",""Cybersecurity"",""Cloud Security"",""Brand Strategy"",""Network Security"",""Content Strategy"",""Strategic Planning"",""Leadership"",""Storytelling""]";;High;$110,000;Rapidly Growing;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""empathy"",""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""planning"",""problem-solving"",""Logical Thinking"",""precision"",""creativity"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""Analytical Skills"",""Critical Thinking"",""Innovation"",""innovation""]";"[""law"",""Technology"",""Security"",""Computers"",""medicine"",""health"",""property"",""Business"",""Management"",""Productivity"",""Data"",""psychology"",""engineering"",""technology"",""coding"",""Programming"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""sports"",""biology"",""Personal Growth""]";"[""Cybersecurity"",""Environmental & Sustainability"",""Climate Tech"",""Information Security"",""Automotive""]";"[""Site Reliability Engineer"",""Cybersecurity Analyst"",""Chief of Staff"",""Biostatistician"",""Audit Associate"",""Brand Strategist"",""Content Strategist"",""Developer Advocate""]";"[""Data Science: [University Name] Course"",""Introduction to Sustainability"",""Cybersecurity Fundamentals"",""The Complete Cyber Security Course"",""CompTIA Security+"",""The Complete Productivity Bootcamp""]";"[""United States""]";
24e0f0f9-f59a-44dd-9156-0f33edcc9821;University of Melbourne;Australia;Melbourne;Oceania;Public;Top 50;https://unimelb.edu.au;"[""Melbourne"",""Australia"",""medicine"",""engineering"",""arts""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Medicine""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""medicine"",""health"",""biology"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics""]";;;"[""Photography Basics"",""Anatomy Specialization""]";"[""Australia""]";
b8c2389a-de30-4665-8eae-f41b5a7e6f2c;KU Leuven;Belgium;Leuven;Europe;Public;Top 50;https://kuleuven.be;"[""KU Leuven"",""Belgium"",""engineering"",""medicine""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Medicine""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""medicine"",""health"",""biology"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics""]";;;"[""Anatomy Specialization""]";"[""Belgium""]";
6863fe94-c6ea-4401-ad5b-5a9b2df44bbd;University of Nairobi;Kenya;Nairobi;Africa;Public;Top 500;https://uonbi.ac.ke;"[""Nairobi"",""Kenya"",""medicine"",""engineering""]";2026-03-09 03:45:11.466537+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Medicine""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""medicine"",""health"",""biology"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics""]";;;"[""Anatomy Specialization""]";"[""Kenya""]";
30c34199-9542-4391-af55-5aab3f082c30;IIT Kanpur;India;Kanpur;Asia;Public;Top 500;https://iitk.ac.in;"[""engineering"",""aerospace""]";2026-04-07 04:57:42.096596+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Aerospace Engineering""]";[];;High;$65K-$130K;Essential infrastructure demand;"[""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude""]";"[""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals""]";"[""IT Hardware""]";;;"[""India""]";
8da60e9b-7a94-425a-9905-d45669e6bc73;Ashoka University;India;Sonipat;Asia;Public;Top Liberal Arts;https://ashoka.edu.in;"[""liberal arts"",""philosophy""]";2026-04-07 04:57:42.096596+00;[];[];[];[];[];;High;28000;High;"[""Interpersonal Skills"",""Active Listening"",""service"",""empathy"",""analytical"",""Numeracy"",""Attention to Detail"",""creativity"",""communication"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation""]";"[""Technology"",""IT Services"",""Manufacturing"",""Healthcare""]";;;"[""Introduction to Philosophy""]";"[""India""]";
